date,geography,indicator,value
1980-08,Prince Edward Island,Population,89.9
1980-08,Prince Edward Island,Labour force,52.9
1980-08,Prince Edward Island,Employment,47.5
1980-08,Prince Edward Island,Full-time employment,41.1
1980-08,Prince Edward Island,Part-time employment,6.5
1980-08,Prince Edward Island,Unemployment,5.3
1980-08,Prince Edward Island,Unemployment rate,10.0
1980-08,Prince Edward Island,Participation rate,58.8
1980-08,Prince Edward Island,Employment rate,52.8
1980-08,Nova Scotia,Population,627.8
1980-08,Nova Scotia,Labour force,358.1
1980-08,Nova Scotia,Employment,322.2
1980-08,Nova Scotia,Full-time employment,277.1
1980-08,Nova Scotia,Part-time employment,45.1
1980-08,Nova Scotia,Unemployment,35.9
1980-08,Nova Scotia,Unemployment rate,10.0
1980-08,Nova Scotia,Participation rate,57.0
1980-08,Nova Scotia,Employment rate,51.3
1980-08,New Brunswick,Population,514.0
1980-08,New Brunswick,Labour force,284.9
1980-08,New Brunswick,Employment,251.6
1980-08,New Brunswick,Full-time employment,217.2
1980-08,New Brunswick,Part-time employment,34.4
1980-08,New Brunswick,Unemployment,33.3
1980-08,New Brunswick,Unemployment rate,11.7
1980-08,New Brunswick,Participation rate,55.4
1980-08,New Brunswick,Employment rate,48.9
1980-08,Quebec,Population,4996.3
1980-08,Quebec,Labour force,3057.9
1980-08,Quebec,Employment,2746.4
1980-08,Quebec,Full-time employment,2406.0
1980-08,Quebec,Part-time employment,340.4
1980-08,Quebec,Unemployment,311.5
1980-08,Quebec,Unemployment rate,10.2
1980-08,Quebec,Participation rate,61.2
1980-08,Quebec,Employment rate,55.0
1980-08,Ontario,Population,6705.8
1980-08,Ontario,Labour force,4476.3
1980-08,Ontario,Employment,4159.8
1980-08,Ontario,Full-time employment,3537.7
1980-08,Ontario,Part-time employment,622.1
1980-08,Ontario,Unemployment,316.5
1980-08,Ontario,Unemployment rate,7.1
1980-08,Ontario,Participation rate,66.8
1980-08,Ontario,Employment rate,62.0
1980-08,Manitoba,Population,761.5
1980-08,Manitoba,Labour force,491.2
1980-08,Manitoba,Employment,462.6
1980-08,Manitoba,Full-time employment,386.9
1980-08,Manitoba,Part-time employment,75.7
1980-08,Manitoba,Unemployment,28.7
1980-08,Manitoba,Unemployment rate,5.8
1980-08,Manitoba,Participation rate,64.5
1980-08,Manitoba,Employment rate,60.7
1980-08,Saskatchewan,Population,701.7
1980-08,Saskatchewan,Labour force,441.8
1980-08,Saskatchewan,Employment,422.4
1980-08,Saskatchewan,Full-time employment,344.1
1980-08,Saskatchewan,Part-time employment,78.3
1980-08,Saskatchewan,Unemployment,19.3
1980-08,Saskatchewan,Unemployment rate,4.4
1980-08,Saskatchewan,Participation rate,63.0
1980-08,Saskatchewan,Employment rate,60.2
1980-08,Alberta,Population,1629.5
1980-08,Alberta,Labour force,1146.1
1980-08,Alberta,Employment,1100.1
1980-08,Alberta,Full-time employment,947.8
1980-08,Alberta,Part-time employment,152.3
1980-08,Alberta,Unemployment,46.0
1980-08,Alberta,Unemployment rate,4.0
1980-08,Alberta,Participation rate,70.3
1980-08,Alberta,Employment rate,67.5
1980-08,British Columbia,Population,2105.8
1980-08,British Columbia,Labour force,1362.0
1980-08,British Columbia,Employment,1278.4
1980-08,British Columbia,Full-time employment,1074.8
1980-08,British Columbia,Part-time employment,203.6
1980-08,British Columbia,Unemployment,83.6
1980-08,British Columbia,Unemployment rate,6.1
1980-08,British Columbia,Participation rate,64.7
1980-08,British Columbia,Employment rate,60.7
1980-09,Canada,Population,18564.0
1980-09,Canada,Labour force,11928.1
1980-09,Canada,Employment,11051.9
1980-09,Canada,Full-time employment,9439.8
1980-09,Canada,Part-time employment,1612.1
1980-09,Canada,Unemployment,876.2
1980-09,Canada,Unemployment rate,7.3
1980-09,Canada,Participation rate,64.3
1980-09,Canada,Employment rate,59.5
1980-09,Newfoundland and Labrador,Population,397.6
1980-09,Newfoundland and Labrador,Labour force,215.1
1980-09,Newfoundland and Labrador,Employment,188.1
1980-09,Newfoundland and Labrador,Full-time employment,172.0
1980-09,Newfoundland and Labrador,Part-time employment,16.1
1980-09,Newfoundland and Labrador,Unemployment,27.1
1980-09,Newfoundland and Labrador,Unemployment rate,12.6
1980-09,Newfoundland and Labrador,Participation rate,54.1
1980-09,Newfoundland and Labrador,Employment rate,47.3
1980-09,Prince Edward Island,Population,90.0
1980-09,Prince Edward Island,Labour force,52.7
1980-09,Prince Edward Island,Employment,47.4
1980-09,Prince Edward Island,Full-time employment,40.6
1980-09,Prince Edward Island,Part-time employment,6.7
1980-09,Prince Edward Island,Unemployment,5.4
1980-09,Prince Edward Island,Unemployment rate,10.2
1980-09,Prince Edward Island,Participation rate,58.6
1980-09,Prince Edward Island,Employment rate,52.7
1980-09,Nova Scotia,Population,628.5
1980-09,Nova Scotia,Labour force,362.5
1980-09,Nova Scotia,Employment,328.9
1980-09,Nova Scotia,Full-time employment,281.6
1980-09,Nova Scotia,Part-time employment,47.3
1980-09,Nova Scotia,Unemployment,33.5
1980-09,Nova Scotia,Unemployment rate,9.2
1980-09,Nova Scotia,Participation rate,57.7
1980-09,Nova Scotia,Employment rate,52.3
1980-09,New Brunswick,Population,514.4
1980-09,New Brunswick,Labour force,284.3
1980-09,New Brunswick,Employment,253.3
1980-09,New Brunswick,Full-time employment,218.0
1980-09,New Brunswick,Part-time employment,35.3
1980-09,New Brunswick,Unemployment,31.0
1980-09,New Brunswick,Unemployment rate,10.9
1980-09,New Brunswick,Participation rate,55.3
1980-09,New Brunswick,Employment rate,49.2
1980-09,Quebec,Population,5001.4
1980-09,Quebec,Labour force,3067.3
1980-09,Quebec,Employment,2760.9
1980-09,Quebec,Full-time employment,2424.8
1980-09,Quebec,Part-time employment,336.1
1980-09,Quebec,Unemployment,306.4
1980-09,Quebec,Unemployment rate,10.0
1980-09,Quebec,Participation rate,61.3
1980-09,Quebec,Employment rate,55.2
1980-09,Ontario,Population,6714.9
1980-09,Ontario,Labour force,4488.1
1980-09,Ontario,Employment,4193.6
1980-09,Ontario,Full-time employment,3550.5
1980-09,Ontario,Part-time employment,643.1
1980-09,Ontario,Unemployment,294.6
1980-09,Ontario,Unemployment rate,6.6
1980-09,Ontario,Participation rate,66.8
1980-09,Ontario,Employment rate,62.5
1980-09,Manitoba,Population,761.6
1980-09,Manitoba,Labour force,488.3
1980-09,Manitoba,Employment,463.0
1980-09,Manitoba,Full-time employment,383.7
1980-09,Manitoba,Part-time employment,79.2
1980-09,Manitoba,Unemployment,25.4
1980-09,Manitoba,Unemployment rate,5.2
1980-09,Manitoba,Participation rate,64.1
1980-09,Manitoba,Employment rate,60.8
1980-09,Saskatchewan,Population,702.5
1980-09,Saskatchewan,Labour force,441.5
1980-09,Saskatchewan,Employment,421.4
1980-09,Saskatchewan,Full-time employment,344.4
1980-09,Saskatchewan,Part-time employment,77.0
1980-09,Saskatchewan,Unemployment,20.2
1980-09,Saskatchewan,Unemployment rate,4.6
1980-09,Saskatchewan,Participation rate,62.8
1980-09,Saskatchewan,Employment rate,60.0
1980-09,Alberta,Population,1639.2
1980-09,Alberta,Labour force,1159.5
1980-09,Alberta,Employment,1116.2
1980-09,Alberta,Full-time employment,966.0
1980-09,Alberta,Part-time employment,150.2
1980-09,Alberta,Unemployment,43.4
1980-09,Alberta,Unemployment rate,3.7
1980-09,Alberta,Participation rate,70.7
1980-09,Alberta,Employment rate,68.1
1980-09,British Columbia,Population,2114.0
1980-09,British Columbia,Labour force,1368.6
1980-09,British Columbia,Employment,1279.2
1980-09,British Columbia,Full-time employment,1058.2
1980-09,British Columbia,Part-time employment,220.9
1980-09,British Columbia,Unemployment,89.5
1980-09,British Columbia,Unemployment rate,6.5
1980-09,British Columbia,Participation rate,64.7
1980-09,British Columbia,Employment rate,60.5
1980-10,Canada,Population,18591.5
1980-10,Canada,Labour force,11956.2
1980-10,Canada,Employment,11083.1
1980-10,Canada,Full-time employment,9476.3
1980-10,Canada,Part-time employment,1606.8
1980-10,Canada,Unemployment,873.1
1980-10,Canada,Unemployment rate,7.3
1980-10,Canada,Participation rate,64.3
1980-10,Canada,Employment rate,59.6
1980-10,Newfoundland and Labrador,Population,398.0
1980-10,Newfoundland and Labrador,Labour force,218.4
1980-10,Newfoundland and Labrador,Employment,192.4
1980-10,Newfoundland and Labrador,Full-time employment,176.8
1980-10,Newfoundland and Labrador,Part-time employment,15.6
1980-10,Newfoundland and Labrador,Unemployment,26.0
1980-10,Newfoundland and Labrador,Unemployment rate,11.9
1980-10,Newfoundland and Labrador,Participation rate,54.9
1980-10,Newfoundland and Labrador,Employment rate,48.3
1980-10,Prince Edward Island,Population,90.0
1980-10,Prince Edward Island,Labour force,53.2
1980-10,Prince Edward Island,Employment,47.6
1980-10,Prince Edward Island,Full-time employment,40.9
1980-10,Prince Edward Island,Part-time employment,6.6
1980-10,Prince Edward Island,Unemployment,5.6
1980-10,Prince Edward Island,Unemployment rate,10.5
1980-10,Prince Edward Island,Participation rate,59.1
1980-10,Prince Edward Island,Employment rate,52.9
1980-10,Nova Scotia,Population,629.0
1980-10,Nova Scotia,Labour force,362.5
1980-10,Nova Scotia,Employment,329.1
1980-10,Nova Scotia,Full-time employment,279.4
1980-10,Nova Scotia,Part-time employment,49.7
1980-10,Nova Scotia,Unemployment,33.4
1980-10,Nova Scotia,Unemployment rate,9.2
1980-10,Nova Scotia,Participation rate,57.6
1980-10,Nova Scotia,Employment rate,52.3
1980-10,New Brunswick,Population,514.7
1980-10,New Brunswick,Labour force,288.2
1980-10,New Brunswick,Employment,256.3
1980-10,New Brunswick,Full-time employment,219.8
1980-10,New Brunswick,Part-time employment,36.6
1980-10,New Brunswick,Unemployment,31.9
1980-10,New Brunswick,Unemployment rate,11.1
1980-10,New Brunswick,Participation rate,56.0
1980-10,New Brunswick,Employment rate,49.8
1980-10,Quebec,Population,5005.4
1980-10,Quebec,Labour force,3078.5
1980-10,Quebec,Employment,2769.9
1980-10,Quebec,Full-time employment,2439.1
1980-10,Quebec,Part-time employment,330.8
1980-10,Quebec,Unemployment,308.6
1980-10,Quebec,Unemployment rate,10.0
1980-10,Quebec,Participation rate,61.5
1980-10,Quebec,Employment rate,55.3
1980-10,Ontario,Population,6722.1
1980-10,Ontario,Labour force,4479.7
1980-10,Ontario,Employment,4188.9
1980-10,Ontario,Full-time employment,3553.0
1980-10,Ontario,Part-time employment,635.9
1980-10,Ontario,Unemployment,290.9
1980-10,Ontario,Unemployment rate,6.5
1980-10,Ontario,Participation rate,66.6
1980-10,Ontario,Employment rate,62.3
1980-10,Manitoba,Population,761.7
1980-10,Manitoba,Labour force,491.1
1980-10,Manitoba,Employment,464.3
1980-10,Manitoba,Full-time employment,385.9
1980-10,Manitoba,Part-time employment,78.4
1980-10,Manitoba,Unemployment,26.7
1980-10,Manitoba,Unemployment rate,5.4
1980-10,Manitoba,Participation rate,64.5
1980-10,Manitoba,Employment rate,61.0
1980-10,Saskatchewan,Population,703.3
1980-10,Saskatchewan,Labour force,442.9
1980-10,Saskatchewan,Employment,422.6
1980-10,Saskatchewan,Full-time employment,345.8
1980-10,Saskatchewan,Part-time employment,76.8
1980-10,Saskatchewan,Unemployment,20.4
1980-10,Saskatchewan,Unemployment rate,4.6
1980-10,Saskatchewan,Participation rate,63.0
1980-10,Saskatchewan,Employment rate,60.1
1980-10,Alberta,Population,1646.5
1980-10,Alberta,Labour force,1166.3
1980-10,Alberta,Employment,1122.6
1980-10,Alberta,Full-time employment,969.5
1980-10,Alberta,Part-time employment,153.1
1980-10,Alberta,Unemployment,43.7
1980-10,Alberta,Unemployment rate,3.7
1980-10,Alberta,Participation rate,70.8
1980-10,Alberta,Employment rate,68.2
1980-10,British Columbia,Population,2120.8
1980-10,British Columbia,Labour force,1375.5
1980-10,British Columbia,Employment,1289.4
1980-10,British Columbia,Full-time employment,1066.1
1980-10,British Columbia,Part-time employment,223.3
1980-10,British Columbia,Unemployment,86.1
1980-10,British Columbia,Unemployment rate,6.3
1980-10,British Columbia,Participation rate,64.9
1980-10,British Columbia,Employment rate,60.8
1980-11,Canada,Population,18617.4
1980-11,Canada,Labour force,11984.7
1980-11,Canada,Employment,11127.0
1980-11,Canada,Full-time employment,9499.3
1980-11,Canada,Part-time employment,1627.7
1980-11,Canada,Unemployment,857.7
1980-11,Canada,Unemployment rate,7.2
1980-11,Canada,Participation rate,64.4
1980-11,Canada,Employment rate,59.8
1980-11,Newfoundland and Labrador,Population,398.5
1980-11,Newfoundland and Labrador,Labour force,214.4
1980-11,Newfoundland and Labrador,Employment,189.1
1980-11,Newfoundland and Labrador,Full-time employment,173.3
1980-11,Newfoundland and Labrador,Part-time employment,15.8
1980-11,Newfoundland and Labrador,Unemployment,25.2
1980-11,Newfoundland and Labrador,Unemployment rate,11.8
1980-11,Newfoundland and Labrador,Participation rate,53.8
1980-11,Newfoundland and Labrador,Employment rate,47.5
1980-11,Prince Edward Island,Population,90.0
1980-11,Prince Edward Island,Labour force,52.2
1980-11,Prince Edward Island,Employment,46.5
1980-11,Prince Edward Island,Full-time employment,40.0
1980-11,Prince Edward Island,Part-time employment,6.5
1980-11,Prince Edward Island,Unemployment,5.8
1980-11,Prince Edward Island,Unemployment rate,11.1
1980-11,Prince Edward Island,Participation rate,58.0
1980-11,Prince Edward Island,Employment rate,51.7
1980-11,Nova Scotia,Population,629.5
1980-11,Nova Scotia,Labour force,362.8
1980-11,Nova Scotia,Employment,327.0
1980-11,Nova Scotia,Full-time employment,281.1
1980-11,Nova Scotia,Part-time employment,45.9
1980-11,Nova Scotia,Unemployment,35.8
1980-11,Nova Scotia,Unemployment rate,9.9
1980-11,Nova Scotia,Participation rate,57.6
1980-11,Nova Scotia,Employment rate,51.9
1980-11,New Brunswick,Population,514.9
1980-11,New Brunswick,Labour force,287.6
1980-11,New Brunswick,Employment,255.6
1980-11,New Brunswick,Full-time employment,217.5
1980-11,New Brunswick,Part-time employment,38.1
1980-11,New Brunswick,Unemployment,32.0
1980-11,New Brunswick,Unemployment rate,11.1
1980-11,New Brunswick,Participation rate,55.9
1980-11,New Brunswick,Employment rate,49.6
1980-11,Quebec,Population,5009.2
1980-11,Quebec,Labour force,3088.0
1980-11,Quebec,Employment,2774.3
1980-11,Quebec,Full-time employment,2440.3
1980-11,Quebec,Part-time employment,333.9
1980-11,Quebec,Unemployment,313.7
1980-11,Quebec,Unemployment rate,10.2
1980-11,Quebec,Participation rate,61.6
1980-11,Quebec,Employment rate,55.4
1980-11,Ontario,Population,6729.1
1980-11,Ontario,Labour force,4474.4
1980-11,Ontario,Employment,4201.1
1980-11,Ontario,Full-time employment,3542.4
1980-11,Ontario,Part-time employment,658.8
1980-11,Ontario,Unemployment,273.3
1980-11,Ontario,Unemployment rate,6.1
1980-11,Ontario,Participation rate,66.5
1980-11,Ontario,Employment rate,62.4
1980-11,Manitoba,Population,761.7
1980-11,Manitoba,Labour force,496.8
1980-11,Manitoba,Employment,467.4
1980-11,Manitoba,Full-time employment,387.0
1980-11,Manitoba,Part-time employment,80.3
1980-11,Manitoba,Unemployment,29.4
1980-11,Manitoba,Unemployment rate,5.9
1980-11,Manitoba,Participation rate,65.2
1980-11,Manitoba,Employment rate,61.4
1980-11,Saskatchewan,Population,703.8
1980-11,Saskatchewan,Labour force,444.0
1980-11,Saskatchewan,Employment,424.6
1980-11,Saskatchewan,Full-time employment,349.6
1980-11,Saskatchewan,Part-time employment,75.0
1980-11,Saskatchewan,Unemployment,19.4
1980-11,Saskatchewan,Unemployment rate,4.4
1980-11,Saskatchewan,Participation rate,63.1
1980-11,Saskatchewan,Employment rate,60.3
1980-11,Alberta,Population,1653.4
1980-11,Alberta,Labour force,1181.1
1980-11,Alberta,Employment,1137.1
1980-11,Alberta,Full-time employment,984.2
1980-11,Alberta,Part-time employment,153.0
1980-11,Alberta,Unemployment,43.9
1980-11,Alberta,Unemployment rate,3.7
1980-11,Alberta,Participation rate,71.4
1980-11,Alberta,Employment rate,68.8
1980-11,British Columbia,Population,2127.4
1980-11,British Columbia,Labour force,1383.6
1980-11,British Columbia,Employment,1304.4
1980-11,British Columbia,Full-time employment,1084.0
1980-11,British Columbia,Part-time employment,220.4
1980-11,British Columbia,Unemployment,79.1
1980-11,British Columbia,Unemployment rate,5.7
1980-11,British Columbia,Participation rate,65.0
1980-11,British Columbia,Employment rate,61.3
1980-12,Canada,Population,18642.6
1980-12,Canada,Labour force,12014.1
1980-12,Canada,Employment,11140.0
1980-12,Canada,Full-time employment,9557.8
1980-12,Canada,Part-time employment,1582.2
1980-12,Canada,Unemployment,874.1
1980-12,Canada,Unemployment rate,7.3
1980-12,Canada,Participation rate,64.4
1980-12,Canada,Employment rate,59.8
1980-12,Newfoundland and Labrador,Population,399.1
1980-12,Newfoundland and Labrador,Labour force,216.6
1980-12,Newfoundland and Labrador,Employment,188.1
1980-12,Newfoundland and Labrador,Full-time employment,171.7
1980-12,Newfoundland and Labrador,Part-time employment,16.4
1980-12,Newfoundland and Labrador,Unemployment,28.5
1980-12,Newfoundland and Labrador,Unemployment rate,13.2
1980-12,Newfoundland and Labrador,Participation rate,54.3
1980-12,Newfoundland and Labrador,Employment rate,47.1
1980-12,Prince Edward Island,Population,90.0
1980-12,Prince Edward Island,Labour force,52.5
1980-12,Prince Edward Island,Employment,46.5
1980-12,Prince Edward Island,Full-time employment,39.3
1980-12,Prince Edward Island,Part-time employment,7.1
1980-12,Prince Edward Island,Unemployment,6.0
1980-12,Prince Edward Island,Unemployment rate,11.4
1980-12,Prince Edward Island,Participation rate,58.3
1980-12,Prince Edward Island,Employment rate,51.7
1980-12,Nova Scotia,Population,629.9
1980-12,Nova Scotia,Labour force,363.1
1980-12,Nova Scotia,Employment,328.4
1980-12,Nova Scotia,Full-time employment,282.8
1980-12,Nova Scotia,Part-time employment,45.6
1980-12,Nova Scotia,Unemployment,34.7
1980-12,Nova Scotia,Unemployment rate,9.6
1980-12,Nova Scotia,Participation rate,57.6
1980-12,Nova Scotia,Employment rate,52.1
1980-12,New Brunswick,Population,515.1
1980-12,New Brunswick,Labour force,288.8
1980-12,New Brunswick,Employment,257.5
1980-12,New Brunswick,Full-time employment,219.9
1980-12,New Brunswick,Part-time employment,37.6
1980-12,New Brunswick,Unemployment,31.2
1980-12,New Brunswick,Unemployment rate,10.8
1980-12,New Brunswick,Participation rate,56.1
1980-12,New Brunswick,Employment rate,50.0
1980-12,Quebec,Population,5013.3
1980-12,Quebec,Labour force,3082.5
1980-12,Quebec,Employment,2775.6
1980-12,Quebec,Full-time employment,2452.5
1980-12,Quebec,Part-time employment,323.1
1980-12,Quebec,Unemployment,306.9
1980-12,Quebec,Unemployment rate,10.0
1980-12,Quebec,Participation rate,61.5
1980-12,Quebec,Employment rate,55.4
1980-12,Ontario,Population,6736.3
1980-12,Ontario,Labour force,4503.2
1980-12,Ontario,Employment,4207.2
1980-12,Ontario,Full-time employment,3570.4
1980-12,Ontario,Part-time employment,636.8
1980-12,Ontario,Unemployment,296.0
1980-12,Ontario,Unemployment rate,6.6
1980-12,Ontario,Participation rate,66.8
1980-12,Ontario,Employment rate,62.5
1980-12,Manitoba,Population,761.8
1980-12,Manitoba,Labour force,492.7
1980-12,Manitoba,Employment,468.2
1980-12,Manitoba,Full-time employment,385.9
1980-12,Manitoba,Part-time employment,82.3
1980-12,Manitoba,Unemployment,24.5
1980-12,Manitoba,Unemployment rate,5.0
1980-12,Manitoba,Participation rate,64.7
1980-12,Manitoba,Employment rate,61.5
1980-12,Saskatchewan,Population,704.2
1980-12,Saskatchewan,Labour force,446.3
1980-12,Saskatchewan,Employment,426.1
1980-12,Saskatchewan,Full-time employment,350.4
1980-12,Saskatchewan,Part-time employment,75.8
1980-12,Saskatchewan,Unemployment,20.2
1980-12,Saskatchewan,Unemployment rate,4.5
1980-12,Saskatchewan,Participation rate,63.4
1980-12,Saskatchewan,Employment rate,60.5
1980-12,Alberta,Population,1659.7
1980-12,Alberta,Labour force,1185.8
1980-12,Alberta,Employment,1140.8
1980-12,Alberta,Full-time employment,989.3
1980-12,Alberta,Part-time employment,151.5
1980-12,Alberta,Unemployment,45.0
1980-12,Alberta,Unemployment rate,3.8
1980-12,Alberta,Participation rate,71.4
1980-12,Alberta,Employment rate,68.7
1980-12,British Columbia,Population,2133.2
1980-12,British Columbia,Labour force,1382.6
1980-12,British Columbia,Employment,1301.5
1980-12,British Columbia,Full-time employment,1095.6
1980-12,British Columbia,Part-time employment,205.9
1980-12,British Columbia,Unemployment,81.2
1980-12,British Columbia,Unemployment rate,5.9
1980-12,British Columbia,Participation rate,64.8
1980-12,British Columbia,Employment rate,61.0
1981-01,Canada,Population,18671.8
1981-01,Canada,Labour force,12098.8
1981-01,Canada,Employment,11206.5
1981-01,Canada,Full-time employment,9592.5
1981-01,Canada,Part-time employment,1614.1
1981-01,Canada,Unemployment,892.3
1981-01,Canada,Unemployment rate,7.4
1981-01,Canada,Participation rate,64.8
1981-01,Canada,Employment rate,60.0
1981-01,Newfoundland and Labrador,Population,399.6
1981-01,Newfoundland and Labrador,Labour force,220.3
1981-01,Newfoundland and Labrador,Employment,191.2
1981-01,Newfoundland and Labrador,Full-time employment,175.8
1981-01,Newfoundland and Labrador,Part-time employment,15.4
1981-01,Newfoundland and Labrador,Unemployment,29.1
1981-01,Newfoundland and Labrador,Unemployment rate,13.2
1981-01,Newfoundland and Labrador,Participation rate,55.1
1981-01,Newfoundland and Labrador,Employment rate,47.8
1981-01,Prince Edward Island,Population,90.0
1981-01,Prince Edward Island,Labour force,52.4
1981-01,Prince Edward Island,Employment,46.5
1981-01,Prince Edward Island,Full-time employment,39.4
1981-01,Prince Edward Island,Part-time employment,7.2
1981-01,Prince Edward Island,Unemployment,5.9
1981-01,Prince Edward Island,Unemployment rate,11.3
1981-01,Prince Edward Island,Participation rate,58.2
1981-01,Prince Edward Island,Employment rate,51.7
1981-01,Nova Scotia,Population,630.4
1981-01,Nova Scotia,Labour force,361.9
1981-01,Nova Scotia,Employment,327.2
1981-01,Nova Scotia,Full-time employment,280.5
1981-01,Nova Scotia,Part-time employment,46.7
1981-01,Nova Scotia,Unemployment,34.7
1981-01,Nova Scotia,Unemployment rate,9.6
1981-01,Nova Scotia,Participation rate,57.4
1981-01,Nova Scotia,Employment rate,51.9
1981-01,New Brunswick,Population,515.4
1981-01,New Brunswick,Labour force,291.6
1981-01,New Brunswick,Employment,258.0
1981-01,New Brunswick,Full-time employment,220.2
1981-01,New Brunswick,Part-time employment,37.8
1981-01,New Brunswick,Unemployment,33.6
1981-01,New Brunswick,Unemployment rate,11.5
1981-01,New Brunswick,Participation rate,56.6
1981-01,New Brunswick,Employment rate,50.1
1981-01,Quebec,Population,5018.4
1981-01,Quebec,Labour force,3110.6
1981-01,Quebec,Employment,2787.9
1981-01,Quebec,Full-time employment,2444.6
1981-01,Quebec,Part-time employment,343.3
1981-01,Quebec,Unemployment,322.7
1981-01,Quebec,Unemployment rate,10.4
1981-01,Quebec,Participation rate,62.0
1981-01,Quebec,Employment rate,55.6
1981-01,Ontario,Population,6744.3
1981-01,Ontario,Labour force,4517.2
1981-01,Ontario,Employment,4225.6
1981-01,Ontario,Full-time employment,3581.1
1981-01,Ontario,Part-time employment,644.6
1981-01,Ontario,Unemployment,291.5
1981-01,Ontario,Unemployment rate,6.5
1981-01,Ontario,Participation rate,67.0
1981-01,Ontario,Employment rate,62.7
1981-01,Manitoba,Population,762.1
1981-01,Manitoba,Labour force,496.1
1981-01,Manitoba,Employment,466.8
1981-01,Manitoba,Full-time employment,387.5
1981-01,Manitoba,Part-time employment,79.3
1981-01,Manitoba,Unemployment,29.3
1981-01,Manitoba,Unemployment rate,5.9
1981-01,Manitoba,Participation rate,65.1
1981-01,Manitoba,Employment rate,61.3
1981-01,Saskatchewan,Population,704.9
1981-01,Saskatchewan,Labour force,449.1
1981-01,Saskatchewan,Employment,428.2
1981-01,Saskatchewan,Full-time employment,351.2
1981-01,Saskatchewan,Part-time employment,77.0
1981-01,Saskatchewan,Unemployment,20.9
1981-01,Saskatchewan,Unemployment rate,4.7
1981-01,Saskatchewan,Participation rate,63.7
1981-01,Saskatchewan,Employment rate,60.7
1981-01,Alberta,Population,1667.2
1981-01,Alberta,Labour force,1200.2
1981-01,Alberta,Employment,1152.4
1981-01,Alberta,Full-time employment,998.3
1981-01,Alberta,Part-time employment,154.1
1981-01,Alberta,Unemployment,47.8
1981-01,Alberta,Unemployment rate,4.0
1981-01,Alberta,Participation rate,72.0
1981-01,Alberta,Employment rate,69.1
1981-01,British Columbia,Population,2139.5
1981-01,British Columbia,Labour force,1399.6
1981-01,British Columbia,Employment,1322.8
1981-01,British Columbia,Full-time employment,1114.0
1981-01,British Columbia,Part-time employment,208.8
1981-01,British Columbia,Unemployment,76.8
1981-01,British Columbia,Unemployment rate,5.5
1981-01,British Columbia,Participation rate,65.4
1981-01,British Columbia,Employment rate,61.8
1981-02,Canada,Population,18700.6
1981-02,Canada,Labour force,12183.1
1981-02,Canada,Employment,11283.3
1981-02,Canada,Full-time employment,9625.9
1981-02,Canada,Part-time employment,1657.4
1981-02,Canada,Unemployment,899.8
1981-02,Canada,Unemployment rate,7.4
1981-02,Canada,Participation rate,65.1
1981-02,Canada,Employment rate,60.3
1981-02,Newfoundland and Labrador,Population,400.2
1981-02,Newfoundland and Labrador,Labour force,220.3
1981-02,Newfoundland and Labrador,Employment,192.4
1981-02,Newfoundland and Labrador,Full-time employment,176.6
1981-02,Newfoundland and Labrador,Part-time employment,15.9
1981-02,Newfoundland and Labrador,Unemployment,27.9
1981-02,Newfoundland and Labrador,Unemployment rate,12.7
1981-02,Newfoundland and Labrador,Participation rate,55.0
1981-02,Newfoundland and Labrador,Employment rate,48.1
1981-02,Prince Edward Island,Population,90.1
1981-02,Prince Edward Island,Labour force,52.5
1981-02,Prince Edward Island,Employment,46.5
1981-02,Prince Edward Island,Full-time employment,39.3
1981-02,Prince Edward Island,Part-time employment,7.2
1981-02,Prince Edward Island,Unemployment,6.0
1981-02,Prince Edward Island,Unemployment rate,11.4
1981-02,Prince Edward Island,Participation rate,58.3
1981-02,Prince Edward Island,Employment rate,51.6
1981-02,Nova Scotia,Population,630.8
1981-02,Nova Scotia,Labour force,367.4
1981-02,Nova Scotia,Employment,330.3
1981-02,Nova Scotia,Full-time employment,279.8
1981-02,Nova Scotia,Part-time employment,50.5
1981-02,Nova Scotia,Unemployment,37.1
1981-02,Nova Scotia,Unemployment rate,10.1
1981-02,Nova Scotia,Participation rate,58.2
1981-02,Nova Scotia,Employment rate,52.4
1981-02,New Brunswick,Population,515.6
1981-02,New Brunswick,Labour force,293.5
1981-02,New Brunswick,Employment,260.3
1981-02,New Brunswick,Full-time employment,222.2
1981-02,New Brunswick,Part-time employment,38.1
1981-02,New Brunswick,Unemployment,33.3
1981-02,New Brunswick,Unemployment rate,11.3
1981-02,New Brunswick,Participation rate,56.9
1981-02,New Brunswick,Employment rate,50.5
1981-02,Quebec,Population,5023.9
1981-02,Quebec,Labour force,3133.2
1981-02,Quebec,Employment,2812.3
1981-02,Quebec,Full-time employment,2461.9
1981-02,Quebec,Part-time employment,350.4
1981-02,Quebec,Unemployment,320.9
1981-02,Quebec,Unemployment rate,10.2
1981-02,Quebec,Participation rate,62.4
1981-02,Quebec,Employment rate,56.0
1981-02,Ontario,Population,6752.5
1981-02,Ontario,Labour force,4558.6
1981-02,Ontario,Employment,4266.1
1981-02,Ontario,Full-time employment,3600.4
1981-02,Ontario,Part-time employment,665.7
1981-02,Ontario,Unemployment,292.5
1981-02,Ontario,Unemployment rate,6.4
1981-02,Ontario,Participation rate,67.5
1981-02,Ontario,Employment rate,63.2
1981-02,Manitoba,Population,762.7
1981-02,Manitoba,Labour force,496.4
1981-02,Manitoba,Employment,468.5
