date,geography,indicator,value
1976-01,Canada,Population,4509.9
1976-01,Canada,Labour force,2849.4
1976-01,Canada,Employment,2499.6
1976-01,Canada,Full-time employment,1963.8
1976-01,Canada,Part-time employment,535.9
1976-01,Canada,Unemployment,349.8
1976-01,Canada,Unemployment rate,12.3
1976-01,Canada,Participation rate,63.2
1976-01,Canada,Employment rate,55.4
1976-01,Newfoundland and Labrador,Population,116.2
1976-01,Newfoundland and Labrador,Labour force,60.2
1976-01,Newfoundland and Labrador,Employment,49.3
1976-01,Newfoundland and Labrador,Full-time employment,43.7
1976-01,Newfoundland and Labrador,Part-time employment,5.6
1976-01,Newfoundland and Labrador,Unemployment,10.9
1976-01,Newfoundland and Labrador,Unemployment rate,18.1
1976-01,Newfoundland and Labrador,Participation rate,51.8
1976-01,Newfoundland and Labrador,Employment rate,42.4
1976-01,Prince Edward Island,Population,22.8
1976-01,Prince Edward Island,Labour force,13.7
1976-01,Prince Edward Island,Employment,11.2
1976-01,Prince Edward Island,Full-time employment,8.3
1976-01,Prince Edward Island,Part-time employment,2.9
1976-01,Prince Edward Island,Unemployment,2.5
1976-01,Prince Edward Island,Unemployment rate,18.2
1976-01,Prince Edward Island,Participation rate,60.1
1976-01,Prince Edward Island,Employment rate,49.1
1976-01,Nova Scotia,Population,159.2
1976-01,Nova Scotia,Labour force,96.1
1976-01,Nova Scotia,Employment,82.4
1976-01,Nova Scotia,Full-time employment,65.1
1976-01,Nova Scotia,Part-time employment,17.3
1976-01,Nova Scotia,Unemployment,13.7
1976-01,Nova Scotia,Unemployment rate,14.3
1976-01,Nova Scotia,Participation rate,60.4
1976-01,Nova Scotia,Employment rate,51.8
1976-01,New Brunswick,Population,138.7
1976-01,New Brunswick,Labour force,77.4
1976-01,New Brunswick,Employment,64.8
1976-01,New Brunswick,Full-time employment,51.9
1976-01,New Brunswick,Part-time employment,12.8
1976-01,New Brunswick,Unemployment,12.6
1976-01,New Brunswick,Unemployment rate,16.3
1976-01,New Brunswick,Participation rate,55.8
1976-01,New Brunswick,Employment rate,46.7
1976-01,Quebec,Population,1300.9
1976-01,Quebec,Labour force,778.9
1976-01,Quebec,Employment,666.6
1976-01,Quebec,Full-time employment,561.1
1976-01,Quebec,Part-time employment,105.5
1976-01,Quebec,Unemployment,112.3
1976-01,Quebec,Unemployment rate,14.4
1976-01,Quebec,Participation rate,59.9
1976-01,Quebec,Employment rate,51.2
1976-01,Ontario,Population,1579.0
1976-01,Ontario,Labour force,1028.2
1976-01,Ontario,Employment,916.2
1976-01,Ontario,Full-time employment,694.4
1976-01,Ontario,Part-time employment,221.8
1976-01,Ontario,Unemployment,112.0
1976-01,Ontario,Unemployment rate,10.9
1976-01,Ontario,Participation rate,65.1
1976-01,Ontario,Employment rate,58.0
1976-01,Manitoba,Population,190.9
1976-01,Manitoba,Labour force,130.4
1976-01,Manitoba,Employment,116.3
1976-01,Manitoba,Full-time employment,93.1
1976-01,Manitoba,Part-time employment,23.2
1976-01,Manitoba,Unemployment,14.1
1976-01,Manitoba,Unemployment rate,10.8
1976-01,Manitoba,Participation rate,68.3
1976-01,Manitoba,Employment rate,60.9
1976-01,Saskatchewan,Population,172.8
1976-01,Saskatchewan,Labour force,112.0
1976-01,Saskatchewan,Employment,103.5
1976-01,Saskatchewan,Full-time employment,80.2
1976-01,Saskatchewan,Part-time employment,23.4
1976-01,Saskatchewan,Unemployment,8.5
1976-01,Saskatchewan,Unemployment rate,7.6
1976-01,Saskatchewan,Participation rate,64.8
1976-01,Saskatchewan,Employment rate,59.9
1976-01,Alberta,Population,362.3
1976-01,Alberta,Labour force,252.3
1976-01,Alberta,Employment,231.8
1976-01,Alberta,Full-time employment,174.9
1976-01,Alberta,Part-time employment,56.9
1976-01,Alberta,Unemployment,20.5
1976-01,Alberta,Unemployment rate,8.1
1976-01,Alberta,Participation rate,69.6
1976-01,Alberta,Employment rate,64.0
1976-01,British Columbia,Population,467.0
1976-01,British Columbia,Labour force,300.2
1976-01,British Columbia,Employment,257.5
1976-01,British Columbia,Full-time employment,191.0
1976-01,British Columbia,Part-time employment,66.5
1976-01,British Columbia,Unemployment,42.7
1976-01,British Columbia,Unemployment rate,14.2
1976-01,British Columbia,Participation rate,64.3
1976-01,British Columbia,Employment rate,55.1
1976-02,Canada,Population,4518.2
1976-02,Canada,Labour force,2857.1
1976-02,Canada,Employment,2509.1
1976-02,Canada,Full-time employment,1970.8
1976-02,Canada,Part-time employment,538.3
1976-02,Canada,Unemployment,348.1
1976-02,Canada,Unemployment rate,12.2
1976-02,Canada,Participation rate,63.2
1976-02,Canada,Employment rate,55.5
1976-02,Newfoundland and Labrador,Population,116.2
1976-02,Newfoundland and Labrador,Labour force,59.7
1976-02,Newfoundland and Labrador,Employment,48.6
1976-02,Newfoundland and Labrador,Full-time employment,43.3
1976-02,Newfoundland and Labrador,Part-time employment,5.3
1976-02,Newfoundland and Labrador,Unemployment,11.1
1976-02,Newfoundland and Labrador,Unemployment rate,18.6
1976-02,Newfoundland and Labrador,Participation rate,51.4
1976-02,Newfoundland and Labrador,Employment rate,41.8
1976-02,Prince Edward Island,Population,22.8
1976-02,Prince Edward Island,Labour force,14.3
1976-02,Prince Edward Island,Employment,11.4
1976-02,Prince Edward Island,Full-time employment,9.0
1976-02,Prince Edward Island,Part-time employment,2.4
1976-02,Prince Edward Island,Unemployment,2.9
1976-02,Prince Edward Island,Unemployment rate,20.3
1976-02,Prince Edward Island,Participation rate,62.7
1976-02,Prince Edward Island,Employment rate,50.0
1976-02,Nova Scotia,Population,159.4
1976-02,Nova Scotia,Labour force,95.6
1976-02,Nova Scotia,Employment,82.4
1976-02,Nova Scotia,Full-time employment,64.7
1976-02,Nova Scotia,Part-time employment,17.7
1976-02,Nova Scotia,Unemployment,13.2
1976-02,Nova Scotia,Unemployment rate,13.8
1976-02,Nova Scotia,Participation rate,60.0
1976-02,Nova Scotia,Employment rate,51.7
1976-02,New Brunswick,Population,138.8
1976-02,New Brunswick,Labour force,76.4
1976-02,New Brunswick,Employment,63.5
1976-02,New Brunswick,Full-time employment,52.7
1976-02,New Brunswick,Part-time employment,10.8
1976-02,New Brunswick,Unemployment,12.9
1976-02,New Brunswick,Unemployment rate,16.9
1976-02,New Brunswick,Participation rate,55.0
1976-02,New Brunswick,Employment rate,45.7
1976-02,Quebec,Population,1302.1
1976-02,Quebec,Labour force,782.8
1976-02,Quebec,Employment,662.6
1976-02,Quebec,Full-time employment,557.6
1976-02,Quebec,Part-time employment,105.0
1976-02,Quebec,Unemployment,120.2
1976-02,Quebec,Unemployment rate,15.4
1976-02,Quebec,Participation rate,60.1
1976-02,Quebec,Employment rate,50.9
1976-02,Ontario,Population,1581.2
1976-02,Ontario,Labour force,1024.0
1976-02,Ontario,Employment,914.5
1976-02,Ontario,Full-time employment,690.5
1976-02,Ontario,Part-time employment,223.9
1976-02,Ontario,Unemployment,109.5
1976-02,Ontario,Unemployment rate,10.7
1976-02,Ontario,Participation rate,64.8
1976-02,Ontario,Employment rate,57.8
1976-02,Manitoba,Population,190.9
1976-02,Manitoba,Labour force,128.3
1976-02,Manitoba,Employment,119.1
1976-02,Manitoba,Full-time employment,96.3
1976-02,Manitoba,Part-time employment,22.8
1976-02,Manitoba,Unemployment,9.1
1976-02,Manitoba,Unemployment rate,7.1
1976-02,Manitoba,Participation rate,67.2
1976-02,Manitoba,Employment rate,62.4
1976-02,Saskatchewan,Population,173.3
1976-02,Saskatchewan,Labour force,116.0
1976-02,Saskatchewan,Employment,106.1
1976-02,Saskatchewan,Full-time employment,83.3
1976-02,Saskatchewan,Part-time employment,22.9
1976-02,Saskatchewan,Unemployment,9.9
1976-02,Saskatchewan,Unemployment rate,8.5
1976-02,Saskatchewan,Participation rate,66.9
1976-02,Saskatchewan,Employment rate,61.2
1976-02,Alberta,Population,365.7
1976-02,Alberta,Labour force,255.8
1976-02,Alberta,Employment,238.3
1976-02,Alberta,Full-time employment,181.6
1976-02,Alberta,Part-time employment,56.7
1976-02,Alberta,Unemployment,17.5
1976-02,Alberta,Unemployment rate,6.8
1976-02,Alberta,Participation rate,69.9
1976-02,Alberta,Employment rate,65.2
1976-02,British Columbia,Population,467.7
1976-02,British Columbia,Labour force,304.2
1976-02,British Columbia,Employment,262.5
1976-02,British Columbia,Full-time employment,191.8
1976-02,British Columbia,Part-time employment,70.7
1976-02,British Columbia,Unemployment,41.7
1976-02,British Columbia,Unemployment rate,13.7
1976-02,British Columbia,Participation rate,65.0
1976-02,British Columbia,Employment rate,56.1
1976-03,Canada,Population,4525.8
1976-03,Canada,Labour force,2862.7
1976-03,Canada,Employment,2523.2
1976-03,Canada,Full-time employment,1983.0
1976-03,Canada,Part-time employment,540.1
1976-03,Canada,Unemployment,339.5
1976-03,Canada,Unemployment rate,11.9
1976-03,Canada,Participation rate,63.3
1976-03,Canada,Employment rate,55.8
1976-03,Newfoundland and Labrador,Population,116.2
1976-03,Newfoundland and Labrador,Labour force,58.5
1976-03,Newfoundland and Labrador,Employment,47.1
1976-03,Newfoundland and Labrador,Full-time employment,42.1
1976-03,Newfoundland and Labrador,Part-time employment,5.0
1976-03,Newfoundland and Labrador,Unemployment,11.4
1976-03,Newfoundland and Labrador,Unemployment rate,19.5
1976-03,Newfoundland and Labrador,Participation rate,50.3
1976-03,Newfoundland and Labrador,Employment rate,40.5
1976-03,Prince Edward Island,Population,22.8
1976-03,Prince Edward Island,Labour force,13.9
1976-03,Prince Edward Island,Employment,12.1
1976-03,Prince Edward Island,Full-time employment,9.1
1976-03,Prince Edward Island,Part-time employment,3.1
1976-03,Prince Edward Island,Unemployment,1.8
1976-03,Prince Edward Island,Unemployment rate,12.9
1976-03,Prince Edward Island,Participation rate,61.0
1976-03,Prince Edward Island,Employment rate,53.1
1976-03,Nova Scotia,Population,159.5
1976-03,Nova Scotia,Labour force,95.3
1976-03,Nova Scotia,Employment,82.0
1976-03,Nova Scotia,Full-time employment,64.7
1976-03,Nova Scotia,Part-time employment,17.2
1976-03,Nova Scotia,Unemployment,13.4
1976-03,Nova Scotia,Unemployment rate,14.1
1976-03,Nova Scotia,Participation rate,59.7
1976-03,Nova Scotia,Employment rate,51.4
1976-03,New Brunswick,Population,138.9
1976-03,New Brunswick,Labour force,77.7
1976-03,New Brunswick,Employment,65.7
1976-03,New Brunswick,Full-time employment,55.3
1976-03,New Brunswick,Part-time employment,10.4
1976-03,New Brunswick,Unemployment,12.0
1976-03,New Brunswick,Unemployment rate,15.4
1976-03,New Brunswick,Participation rate,55.9
1976-03,New Brunswick,Employment rate,47.3
1976-03,Quebec,Population,1302.8
1976-03,Quebec,Labour force,772.7
1976-03,Quebec,Employment,667.8
1976-03,Quebec,Full-time employment,564.9
1976-03,Quebec,Part-time employment,102.9
1976-03,Quebec,Unemployment,105.0
1976-03,Quebec,Unemployment rate,13.6
1976-03,Quebec,Participation rate,59.3
1976-03,Quebec,Employment rate,51.3
1976-03,Ontario,Population,1583.4
1976-03,Ontario,Labour force,1034.4
1976-03,Ontario,Employment,919.9
1976-03,Ontario,Full-time employment,688.7
1976-03,Ontario,Part-time employment,231.1
1976-03,Ontario,Unemployment,114.6
1976-03,Ontario,Unemployment rate,11.1
1976-03,Ontario,Participation rate,65.3
1976-03,Ontario,Employment rate,58.1
1976-03,Manitoba,Population,191.0
1976-03,Manitoba,Labour force,130.6
1976-03,Manitoba,Employment,121.7
1976-03,Manitoba,Full-time employment,95.9
1976-03,Manitoba,Part-time employment,25.8
1976-03,Manitoba,Unemployment,8.8
1976-03,Manitoba,Unemployment rate,6.7
1976-03,Manitoba,Participation rate,68.4
1976-03,Manitoba,Employment rate,63.7
1976-03,Saskatchewan,Population,173.8
1976-03,Saskatchewan,Labour force,109.8
1976-03,Saskatchewan,Employment,101.8
1976-03,Saskatchewan,Full-time employment,80.9
1976-03,Saskatchewan,Part-time employment,20.9
1976-03,Saskatchewan,Unemployment,8.0
1976-03,Saskatchewan,Unemployment rate,7.3
1976-03,Saskatchewan,Participation rate,63.2
1976-03,Saskatchewan,Employment rate,58.6
1976-03,Alberta,Population,369.2
1976-03,Alberta,Labour force,264.7
1976-03,Alberta,Employment,243.8
1976-03,Alberta,Full-time employment,186.3
1976-03,Alberta,Part-time employment,57.5
1976-03,Alberta,Unemployment,20.9
1976-03,Alberta,Unemployment rate,7.9
1976-03,Alberta,Participation rate,71.7
1976-03,Alberta,Employment rate,66.0
1976-03,British Columbia,Population,468.3
1976-03,British Columbia,Labour force,304.9
1976-03,British Columbia,Employment,261.2
1976-03,British Columbia,Full-time employment,195.0
1976-03,British Columbia,Part-time employment,66.3
1976-03,British Columbia,Unemployment,43.7
1976-03,British Columbia,Unemployment rate,14.3
1976-03,British Columbia,Participation rate,65.1
1976-03,British Columbia,Employment rate,55.8
1976-04,Canada,Population,4533.4
1976-04,Canada,Labour force,2878.9
1976-04,Canada,Employment,2535.9
1976-04,Canada,Full-time employment,1994.2
1976-04,Canada,Part-time employment,541.6
1976-04,Canada,Unemployment,343.0
1976-04,Canada,Unemployment rate,11.9
1976-04,Canada,Participation rate,63.5
1976-04,Canada,Employment rate,55.9
1976-04,Newfoundland and Labrador,Population,116.2
1976-04,Newfoundland and Labrador,Labour force,59.7
1976-04,Newfoundland and Labrador,Employment,47.7
1976-04,Newfoundland and Labrador,Full-time employment,43.5
1976-04,Newfoundland and Labrador,Part-time employment,4.2
1976-04,Newfoundland and Labrador,Unemployment,12.1
1976-04,Newfoundland and Labrador,Unemployment rate,20.3
1976-04,Newfoundland and Labrador,Participation rate,51.4
1976-04,Newfoundland and Labrador,Employment rate,41.0
1976-04,Prince Edward Island,Population,22.7
1976-04,Prince Edward Island,Labour force,13.9
1976-04,Prince Edward Island,Employment,12.0
1976-04,Prince Edward Island,Full-time employment,9.3
1976-04,Prince Edward Island,Part-time employment,2.7
1976-04,Prince Edward Island,Unemployment,2.0
1976-04,Prince Edward Island,Unemployment rate,14.4
1976-04,Prince Edward Island,Participation rate,61.2
1976-04,Prince Edward Island,Employment rate,52.9
1976-04,Nova Scotia,Population,159.6
1976-04,Nova Scotia,Labour force,96.2
1976-04,Nova Scotia,Employment,82.0
1976-04,Nova Scotia,Full-time employment,63.9
1976-04,Nova Scotia,Part-time employment,18.1
1976-04,Nova Scotia,Unemployment,14.2
1976-04,Nova Scotia,Unemployment rate,14.8
1976-04,Nova Scotia,Participation rate,60.3
1976-04,Nova Scotia,Employment rate,51.4
1976-04,New Brunswick,Population,139.0
1976-04,New Brunswick,Labour force,77.6
1976-04,New Brunswick,Employment,65.6
1976-04,New Brunswick,Full-time employment,55.6
1976-04,New Brunswick,Part-time employment,10.0
1976-04,New Brunswick,Unemployment,12.0
1976-04,New Brunswick,Unemployment rate,15.5
1976-04,New Brunswick,Participation rate,55.8
1976-04,New Brunswick,Employment rate,47.2
1976-04,Quebec,Population,1303.4
1976-04,Quebec,Labour force,781.2
1976-04,Quebec,Employment,664.4
1976-04,Quebec,Full-time employment,560.5
1976-04,Quebec,Part-time employment,104.0
1976-04,Quebec,Unemployment,116.7
1976-04,Quebec,Unemployment rate,14.9
1976-04,Quebec,Participation rate,59.9
1976-04,Quebec,Employment rate,51.0
1976-04,Ontario,Population,1585.6
1976-04,Ontario,Labour force,1031.7
1976-04,Ontario,Employment,925.6
1976-04,Ontario,Full-time employment,693.9
1976-04,Ontario,Part-time employment,231.8
1976-04,Ontario,Unemployment,106.1
1976-04,Ontario,Unemployment rate,10.3
1976-04,Ontario,Participation rate,65.1
1976-04,Ontario,Employment rate,58.4
1976-04,Manitoba,Population,191.0
1976-04,Manitoba,Labour force,129.0
1976-04,Manitoba,Employment,119.1
1976-04,Manitoba,Full-time employment,94.9
1976-04,Manitoba,Part-time employment,24.1
1976-04,Manitoba,Unemployment,9.9
1976-04,Manitoba,Unemployment rate,7.7
1976-04,Manitoba,Participation rate,67.5
1976-04,Manitoba,Employment rate,62.4
1976-04,Saskatchewan,Population,174.3
1976-04,Saskatchewan,Labour force,115.7
1976-04,Saskatchewan,Employment,108.8
1976-04,Saskatchewan,Full-time employment,86.9
1976-04,Saskatchewan,Part-time employment,21.9
1976-04,Saskatchewan,Unemployment,6.9
1976-04,Saskatchewan,Unemployment rate,6.0
1976-04,Saskatchewan,Participation rate,66.4
1976-04,Saskatchewan,Employment rate,62.4
1976-04,Alberta,Population,372.6
1976-04,Alberta,Labour force,263.7
1976-04,Alberta,Employment,247.2
1976-04,Alberta,Full-time employment,186.4
1976-04,Alberta,Part-time employment,60.8
1976-04,Alberta,Unemployment,16.6
1976-04,Alberta,Unemployment rate,6.3
1976-04,Alberta,Participation rate,70.8
1976-04,Alberta,Employment rate,66.3
1976-04,British Columbia,Population,468.9
1976-04,British Columbia,Labour force,310.3
1976-04,British Columbia,Employment,263.6
1976-04,British Columbia,Full-time employment,199.3
1976-04,British Columbia,Part-time employment,64.3
1976-04,British Columbia,Unemployment,46.7
1976-04,British Columbia,Unemployment rate,15.0
1976-04,British Columbia,Participation rate,66.2
1976-04,British Columbia,Employment rate,56.2
1976-05,Canada,Population,4541.1
1976-05,Canada,Labour force,2888.7
1976-05,Canada,Employment,2539.5
1976-05,Canada,Full-time employment,2004.9
1976-05,Canada,Part-time employment,534.6
1976-05,Canada,Unemployment,349.1
1976-05,Canada,Unemployment rate,12.1
1976-05,Canada,Participation rate,63.6
1976-05,Canada,Employment rate,55.9
1976-05,Newfoundland and Labrador,Population,116.1
1976-05,Newfoundland and Labrador,Labour force,58.5
1976-05,Newfoundland and Labrador,Employment,47.6
1976-05,Newfoundland and Labrador,Full-time employment,42.7
1976-05,Newfoundland and Labrador,Part-time employment,4.9
1976-05,Newfoundland and Labrador,Unemployment,10.9
1976-05,Newfoundland and Labrador,Unemployment rate,18.6
1976-05,Newfoundland and Labrador,Participation rate,50.4
1976-05,Newfoundland and Labrador,Employment rate,41.0
1976-05,Prince Edward Island,Population,22.7
1976-05,Prince Edward Island,Labour force,14.1
1976-05,Prince Edward Island,Employment,12.2
1976-05,Prince Edward Island,Full-time employment,9.2
1976-05,Prince Edward Island,Part-time employment,3.0
1976-05,Prince Edward Island,Unemployment,1.9
1976-05,Prince Edward Island,Unemployment rate,13.5
1976-05,Prince Edward Island,Participation rate,62.1
1976-05,Prince Edward Island,Employment rate,53.7
1976-05,Nova Scotia,Population,159.7
1976-05,Nova Scotia,Labour force,95.8
1976-05,Nova Scotia,Employment,80.1
1976-05,Nova Scotia,Full-time employment,60.9
1976-05,Nova Scotia,Part-time employment,19.2
1976-05,Nova Scotia,Unemployment,15.7
1976-05,Nova Scotia,Unemployment rate,16.4
1976-05,Nova Scotia,Participation rate,60.0
1976-05,Nova Scotia,Employment rate,50.2
1976-05,New Brunswick,Population,139.1
1976-05,New Brunswick,Labour force,77.5
1976-05,New Brunswick,Employment,64.5
1976-05,New Brunswick,Full-time employment,54.3
1976-05,New Brunswick,Part-time employment,10.2
1976-05,New Brunswick,Unemployment,13.0
1976-05,New Brunswick,Unemployment rate,16.8
1976-05,New Brunswick,Participation rate,55.7
1976-05,New Brunswick,Employment rate,46.4
1976-05,Quebec,Population,1304.1
1976-05,Quebec,Labour force,772.3
1976-05,Quebec,Employment,661.3
1976-05,Quebec,Full-time employment,568.9
1976-05,Quebec,Part-time employment,92.4
1976-05,Quebec,Unemployment,111.0
1976-05,Quebec,Unemployment rate,14.4
1976-05,Quebec,Participation rate,59.2
1976-05,Quebec,Employment rate,50.7
1976-05,Ontario,Population,1587.8
1976-05,Ontario,Labour force,1042.9
1976-05,Ontario,Employment,933.3
1976-05,Ontario,Full-time employment,691.8
1976-05,Ontario,Part-time employment,241.6
1976-05,Ontario,Unemployment,109.6
1976-05,Ontario,Unemployment rate,10.5
1976-05,Ontario,Participation rate,65.7
1976-05,Ontario,Employment rate,58.8
1976-05,Manitoba,Population,191.0
1976-05,Manitoba,Labour force,128.3
1976-05,Manitoba,Employment,118.9
1976-05,Manitoba,Full-time employment,93.7
1976-05,Manitoba,Part-time employment,25.2
1976-05,Manitoba,Unemployment,9.4
1976-05,Manitoba,Unemployment rate,7.3
1976-05,Manitoba,Participation rate,67.2
1976-05,Manitoba,Employment rate,62.3
1976-05,Saskatchewan,Population,174.8
1976-05,Saskatchewan,Labour force,116.0
1976-05,Saskatchewan,Employment,108.6
1976-05,Saskatchewan,Full-time employment,87.5
1976-05,Saskatchewan,Part-time employment,21.1
1976-05,Saskatchewan,Unemployment,7.4
1976-05,Saskatchewan,Unemployment rate,6.4
1976-05,Saskatchewan,Participation rate,66.4
1976-05,Saskatchewan,Employment rate,62.1
1976-05,Alberta,Population,376.0
1976-05,Alberta,Labour force,270.7
1976-05,Alberta,Employment,250.6
1976-05,Alberta,Full-time employment,193.8
1976-05,Alberta,Part-time employment,56.8
1976-05,Alberta,Unemployment,20.1
1976-05,Alberta,Unemployment rate,7.4
1976-05,Alberta,Participation rate,72.0
1976-05,Alberta,Employment rate,66.6
1976-05,British Columbia,Population,469.6
1976-05,British Columbia,Labour force,312.4
1976-05,British Columbia,Employment,262.4
1976-05,British Columbia,Full-time employment,202.1
1976-05,British Columbia,Part-time employment,60.3
1976-05,British Columbia,Unemployment,50.0
1976-05,British Columbia,Unemployment rate,16.0
1976-05,British Columbia,Participation rate,66.5
1976-05,British Columbia,Employment rate,55.9
1976-06,Canada,Population,4548.7
1976-06,Canada,Labour force,2902.8
1976-06,Canada,Employment,2547.6
1976-06,Canada,Full-time employment,1998.9
1976-06,Canada,Part-time employment,548.7
1976-06,Canada,Unemployment,355.2
1976-06,Canada,Unemployment rate,12.2
1976-06,Canada,Participation rate,63.8
1976-06,Canada,Employment rate,56.0
1976-06,Newfoundland and Labrador,Population,116.1
1976-06,Newfoundland and Labrador,Labour force,56.2
1976-06,Newfoundland and Labrador,Employment,45.1
1976-06,Newfoundland and Labrador,Full-time employment,39.8
1976-06,Newfoundland and Labrador,Part-time employment,5.2
1976-06,Newfoundland and Labrador,Unemployment,11.1
1976-06,Newfoundland and Labrador,Unemployment rate,19.8
1976-06,Newfoundland and Labrador,Participation rate,48.4
1976-06,Newfoundland and Labrador,Employment rate,38.8
1976-06,Prince Edward Island,Population,22.7
1976-06,Prince Edward Island,Labour force,14.1
1976-06,Prince Edward Island,Employment,11.8
1976-06,Prince Edward Island,Full-time employment,9.0
1976-06,Prince Edward Island,Part-time employment,2.8
1976-06,Prince Edward Island,Unemployment,2.2
1976-06,Prince Edward Island,Unemployment rate,15.6
1976-06,Prince Edward Island,Participation rate,62.1
1976-06,Prince Edward Island,Employment rate,52.0
1976-06,Nova Scotia,Population,159.9
1976-06,Nova Scotia,Labour force,94.8
1976-06,Nova Scotia,Employment,78.7
1976-06,Nova Scotia,Full-time employment,60.6
1976-06,Nova Scotia,Part-time employment,18.1
1976-06,Nova Scotia,Unemployment,16.2
1976-06,Nova Scotia,Unemployment rate,17.1
1976-06,Nova Scotia,Participation rate,59.3
1976-06,Nova Scotia,Employment rate,49.2
1976-06,New Brunswick,Population,139.2
1976-06,New Brunswick,Labour force,78.6
1976-06,New Brunswick,Employment,65.0
1976-06,New Brunswick,Full-time employment,54.4
1976-06,New Brunswick,Part-time employment,10.6
1976-06,New Brunswick,Unemployment,13.6
1976-06,New Brunswick,Unemployment rate,17.3
1976-06,New Brunswick,Participation rate,56.5
1976-06,New Brunswick,Employment rate,46.7
1976-06,Quebec,Population,1304.7
1976-06,Quebec,Labour force,781.6
1976-06,Quebec,Employment,665.0
1976-06,Quebec,Full-time employment,574.4
1976-06,Quebec,Part-time employment,90.6
1976-06,Quebec,Unemployment,116.6
1976-06,Quebec,Unemployment rate,14.9
1976-06,Quebec,Participation rate,59.9
1976-06,Quebec,Employment rate,51.0
1976-06,Ontario,Population,1590.0
1976-06,Ontario,Labour force,1048.1
1976-06,Ontario,Employment,938.1
1976-06,Ontario,Full-time employment,681.9
1976-06,Ontario,Part-time employment,256.2
1976-06,Ontario,Unemployment,110.1
1976-06,Ontario,Unemployment rate,10.5
1976-06,Ontario,Participation rate,65.9
1976-06,Ontario,Employment rate,59.0
1976-06,Manitoba,Population,191.1
1976-06,Manitoba,Labour force,130.2
1976-06,Manitoba,Employment,119.5
1976-06,Manitoba,Full-time employment,95.2
1976-06,Manitoba,Part-time employment,24.4
1976-06,Manitoba,Unemployment,10.7
1976-06,Manitoba,Unemployment rate,8.2
1976-06,Manitoba,Participation rate,68.1
1976-06,Manitoba,Employment rate,62.5
1976-06,Saskatchewan,Population,175.3
1976-06,Saskatchewan,Labour force,118.4
1976-06,Saskatchewan,Employment,110.2
1976-06,Saskatchewan,Full-time employment,87.3
1976-06,Saskatchewan,Part-time employment,23.0
1976-06,Saskatchewan,Unemployment,8.2
1976-06,Saskatchewan,Unemployment rate,6.9
1976-06,Saskatchewan,Participation rate,67.5
1976-06,Saskatchewan,Employment rate,62.9
1976-06,Alberta,Population,379.5
1976-06,Alberta,Labour force,269.9
1976-06,Alberta,Employment,250.5
1976-06,Alberta,Full-time employment,197.5
1976-06,Alberta,Part-time employment,53.0
1976-06,Alberta,Unemployment,19.5
1976-06,Alberta,Unemployment rate,7.2
1976-06,Alberta,Participation rate,71.1
1976-06,Alberta,Employment rate,66.0
1976-06,British Columbia,Population,470.2
1976-06,British Columbia,Labour force,310.7
1976-06,British Columbia,Employment,263.7
1976-06,British Columbia,Full-time employment,198.9
1976-06,British Columbia,Part-time employment,64.8
1976-06,British Columbia,Unemployment,47.0
1976-06,British Columbia,Unemployment rate,15.1
1976-06,British Columbia,Participation rate,66.1
1976-06,British Columbia,Employment rate,56.1
1976-07,Canada,Population,4556.3
1976-07,Canada,Labour force,2920.4
1976-07,Canada,Employment,2534.4
1976-07,Canada,Full-time employment,1996.8
1976-07,Canada,Part-time employment,537.6
1976-07,Canada,Unemployment,386.0
1976-07,Canada,Unemployment rate,13.2
1976-07,Canada,Participation rate,64.1
1976-07,Canada,Employment rate,55.6
1976-07,Newfoundland and Labrador,Population,116.1
1976-07,Newfoundland and Labrador,Labour force,56.0
1976-07,Newfoundland and Labrador,Employment,44.1
1976-07,Newfoundland and Labrador,Full-time employment,39.8
1976-07,Newfoundland and Labrador,Part-time employment,4.2
1976-07,Newfoundland and Labrador,Unemployment,11.9
1976-07,Newfoundland and Labrador,Unemployment rate,21.3
1976-07,Newfoundland and Labrador,Participation rate,48.2
1976-07,Newfoundland and Labrador,Employment rate,38.0
1976-07,Prince Edward Island,Population,22.7
1976-07,Prince Edward Island,Labour force,14.3
1976-07,Prince Edward Island,Employment,11.6
1976-07,Prince Edward Island,Full-time employment,8.4
1976-07,Prince Edward Island,Part-time employment,3.3
1976-07,Prince Edward Island,Unemployment,2.6
1976-07,Prince Edward Island,Unemployment rate,18.2
1976-07,Prince Edward Island,Participation rate,63.0
1976-07,Prince Edward Island,Employment rate,51.1
1976-07,Nova Scotia,Population,160.0
1976-07,Nova Scotia,Labour force,94.0
1976-07,Nova Scotia,Employment,76.9
1976-07,Nova Scotia,Full-time employment,61.2
1976-07,Nova Scotia,Part-time employment,15.7
1976-07,Nova Scotia,Unemployment,17.2
1976-07,Nova Scotia,Unemployment rate,18.3
1976-07,Nova Scotia,Participation rate,58.8
1976-07,Nova Scotia,Employment rate,48.1
1976-07,New Brunswick,Population,139.4
1976-07,New Brunswick,Labour force,75.6
1976-07,New Brunswick,Employment,63.4
1976-07,New Brunswick,Full-time employment,51.8
1976-07,New Brunswick,Part-time employment,11.7
1976-07,New Brunswick,Unemployment,12.2
1976-07,New Brunswick,Unemployment rate,16.1
1976-07,New Brunswick,Participation rate,54.2
1976-07,New Brunswick,Employment rate,45.5
1976-07,Quebec,Population,1305.4
1976-07,Quebec,Labour force,793.8
1976-07,Quebec,Employment,667.0
1976-07,Quebec,Full-time employment,574.4
