date,geography,indicator,value
2005-09,Quebec,Average weekly earnings including overtime for all employees,709.82
2005-09,Ontario,Average weekly earnings including overtime for all employees,790.07
2005-09,Manitoba,Average weekly earnings including overtime for all employees,675.97
2005-09,Saskatchewan,Average weekly earnings including overtime for all employees,686.76
2005-09,Alberta,Average weekly earnings including overtime for all employees,796.05
2005-09,British Columbia,Average weekly earnings including overtime for all employees,732.05
2005-09,Yukon,Average weekly earnings including overtime for all employees,813.18
2005-09,Northwest Territories,Average weekly earnings including overtime for all employees,1027.13
2005-09,Nunavut,Average weekly earnings including overtime for all employees,972.94
2005-10,Canada,Average weekly earnings including overtime for all employees,745.56
2005-10,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,694.98
2005-10,Prince Edward Island,Average weekly earnings including overtime for all employees,609.71
2005-10,Nova Scotia,Average weekly earnings including overtime for all employees,669.43
2005-10,New Brunswick,Average weekly earnings including overtime for all employees,662.25
2005-10,Quebec,Average weekly earnings including overtime for all employees,701.81
2005-10,Ontario,Average weekly earnings including overtime for all employees,784.3
2005-10,Manitoba,Average weekly earnings including overtime for all employees,673.94
2005-10,Saskatchewan,Average weekly earnings including overtime for all employees,694.45
2005-10,Alberta,Average weekly earnings including overtime for all employees,801.65
2005-10,British Columbia,Average weekly earnings including overtime for all employees,726.95
2005-10,Yukon,Average weekly earnings including overtime for all employees,829.75
2005-10,Northwest Territories,Average weekly earnings including overtime for all employees,1019.95
2005-10,Nunavut,Average weekly earnings including overtime for all employees,987.1
2005-11,Canada,Average weekly earnings including overtime for all employees,744.35
2005-11,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,692.48
2005-11,Prince Edward Island,Average weekly earnings including overtime for all employees,609.1
2005-11,Nova Scotia,Average weekly earnings including overtime for all employees,667.85
2005-11,New Brunswick,Average weekly earnings including overtime for all employees,660.93
2005-11,Quebec,Average weekly earnings including overtime for all employees,695.17
2005-11,Ontario,Average weekly earnings including overtime for all employees,782.19
2005-11,Manitoba,Average weekly earnings including overtime for all employees,671.8
2005-11,Saskatchewan,Average weekly earnings including overtime for all employees,691.94
2005-11,Alberta,Average weekly earnings including overtime for all employees,807.17
2005-11,British Columbia,Average weekly earnings including overtime for all employees,733.68
2005-11,Yukon,Average weekly earnings including overtime for all employees,826.89
2005-11,Northwest Territories,Average weekly earnings including overtime for all employees,1031.71
2005-11,Nunavut,Average weekly earnings including overtime for all employees,983.88
2005-12,Canada,Average weekly earnings including overtime for all employees,743.96
2005-12,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,690.81
2005-12,Prince Edward Island,Average weekly earnings including overtime for all employees,612.3
2005-12,Nova Scotia,Average weekly earnings including overtime for all employees,660.87
2005-12,New Brunswick,Average weekly earnings including overtime for all employees,659.52
2005-12,Quebec,Average weekly earnings including overtime for all employees,697.4
2005-12,Ontario,Average weekly earnings including overtime for all employees,781.8
2005-12,Manitoba,Average weekly earnings including overtime for all employees,669.35
2005-12,Saskatchewan,Average weekly earnings including overtime for all employees,688.26
2005-12,Alberta,Average weekly earnings including overtime for all employees,803.13
2005-12,British Columbia,Average weekly earnings including overtime for all employees,729.6
2005-12,Yukon,Average weekly earnings including overtime for all employees,825.38
2005-12,Northwest Territories,Average weekly earnings including overtime for all employees,1009.69
2005-12,Nunavut,Average weekly earnings including overtime for all employees,974.54
2006-01,Canada,Average weekly earnings including overtime for all employees,745.59
2006-01,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,697.46
2006-01,Prince Edward Island,Average weekly earnings including overtime for all employees,614.67
2006-01,Nova Scotia,Average weekly earnings including overtime for all employees,670.39
2006-01,New Brunswick,Average weekly earnings including overtime for all employees,663.66
2006-01,Quebec,Average weekly earnings including overtime for all employees,697.52
2006-01,Ontario,Average weekly earnings including overtime for all employees,782.93
2006-01,Manitoba,Average weekly earnings including overtime for all employees,673.36
2006-01,Saskatchewan,Average weekly earnings including overtime for all employees,697.33
2006-01,Alberta,Average weekly earnings including overtime for all employees,803.37
2006-01,British Columbia,Average weekly earnings including overtime for all employees,733.58
2006-01,Yukon,Average weekly earnings including overtime for all employees,840.3
2006-01,Northwest Territories,Average weekly earnings including overtime for all employees,1009.87
2006-01,Nunavut,Average weekly earnings including overtime for all employees,989.79
2006-02,Canada,Average weekly earnings including overtime for all employees,745.61
2006-02,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,694.68
2006-02,Prince Edward Island,Average weekly earnings including overtime for all employees,608.55
2006-02,Nova Scotia,Average weekly earnings including overtime for all employees,668.57
2006-02,New Brunswick,Average weekly earnings including overtime for all employees,662.62
2006-02,Quebec,Average weekly earnings including overtime for all employees,697.06
2006-02,Ontario,Average weekly earnings including overtime for all employees,780.53
2006-02,Manitoba,Average weekly earnings including overtime for all employees,673.06
2006-02,Saskatchewan,Average weekly earnings including overtime for all employees,696.01
2006-02,Alberta,Average weekly earnings including overtime for all employees,807.49
2006-02,British Columbia,Average weekly earnings including overtime for all employees,737.67
2006-02,Yukon,Average weekly earnings including overtime for all employees,838.24
2006-02,Northwest Territories,Average weekly earnings including overtime for all employees,1005.42
2006-02,Nunavut,Average weekly earnings including overtime for all employees,976.94
2006-03,Canada,Average weekly earnings including overtime for all employees,748.21
2006-03,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,695.37
2006-03,Prince Edward Island,Average weekly earnings including overtime for all employees,615.23
2006-03,Nova Scotia,Average weekly earnings including overtime for all employees,669.4
2006-03,New Brunswick,Average weekly earnings including overtime for all employees,663.61
2006-03,Quebec,Average weekly earnings including overtime for all employees,702.57
2006-03,Ontario,Average weekly earnings including overtime for all employees,783.45
2006-03,Manitoba,Average weekly earnings including overtime for all employees,675.27
2006-03,Saskatchewan,Average weekly earnings including overtime for all employees,699.48
2006-03,Alberta,Average weekly earnings including overtime for all employees,809.14
2006-03,British Columbia,Average weekly earnings including overtime for all employees,735.62
2006-03,Yukon,Average weekly earnings including overtime for all employees,835.17
2006-03,Northwest Territories,Average weekly earnings including overtime for all employees,995.94
2006-03,Nunavut,Average weekly earnings including overtime for all employees,984.18
2006-04,Canada,Average weekly earnings including overtime for all employees,750.45
2006-04,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,702.13
2006-04,Prince Edward Island,Average weekly earnings including overtime for all employees,615.49
2006-04,Nova Scotia,Average weekly earnings including overtime for all employees,668.2
2006-04,New Brunswick,Average weekly earnings including overtime for all employees,667.48
2006-04,Quebec,Average weekly earnings including overtime for all employees,703.37
2006-04,Ontario,Average weekly earnings including overtime for all employees,782.54
2006-04,Manitoba,Average weekly earnings including overtime for all employees,679.65
2006-04,Saskatchewan,Average weekly earnings including overtime for all employees,708.81
2006-04,Alberta,Average weekly earnings including overtime for all employees,819.32
2006-04,British Columbia,Average weekly earnings including overtime for all employees,742.9
2006-04,Yukon,Average weekly earnings including overtime for all employees,835.46
2006-04,Northwest Territories,Average weekly earnings including overtime for all employees,1019.58
2006-04,Nunavut,Average weekly earnings including overtime for all employees,994.54
2006-05,Canada,Average weekly earnings including overtime for all employees,751.0
2006-05,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,703.64
2006-05,Prince Edward Island,Average weekly earnings including overtime for all employees,622.2
2006-05,Nova Scotia,Average weekly earnings including overtime for all employees,658.59
2006-05,New Brunswick,Average weekly earnings including overtime for all employees,667.5
2006-05,Quebec,Average weekly earnings including overtime for all employees,699.25
2006-05,Ontario,Average weekly earnings including overtime for all employees,783.46
2006-05,Manitoba,Average weekly earnings including overtime for all employees,678.38
2006-05,Saskatchewan,Average weekly earnings including overtime for all employees,708.18
2006-05,Alberta,Average weekly earnings including overtime for all employees,824.51
2006-05,British Columbia,Average weekly earnings including overtime for all employees,746.17
2006-05,Yukon,Average weekly earnings including overtime for all employees,837.04
2006-05,Northwest Territories,Average weekly earnings including overtime for all employees,1025.68
2006-05,Nunavut,Average weekly earnings including overtime for all employees,1013.59
2006-06,Canada,Average weekly earnings including overtime for all employees,751.83
2006-06,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,701.3
2006-06,Prince Edward Island,Average weekly earnings including overtime for all employees,626.17
2006-06,Nova Scotia,Average weekly earnings including overtime for all employees,673.25
2006-06,New Brunswick,Average weekly earnings including overtime for all employees,673.01
2006-06,Quebec,Average weekly earnings including overtime for all employees,708.96
2006-06,Ontario,Average weekly earnings including overtime for all employees,781.74
2006-06,Manitoba,Average weekly earnings including overtime for all employees,686.8
2006-06,Saskatchewan,Average weekly earnings including overtime for all employees,709.89
2006-06,Alberta,Average weekly earnings including overtime for all employees,813.56
2006-06,British Columbia,Average weekly earnings including overtime for all employees,739.89
2006-06,Yukon,Average weekly earnings including overtime for all employees,825.64
2006-06,Northwest Territories,Average weekly earnings including overtime for all employees,1021.53
2006-06,Nunavut,Average weekly earnings including overtime for all employees,1020.42
2006-07,Canada,Average weekly earnings including overtime for all employees,754.55
2006-07,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,702.99
2006-07,Prince Edward Island,Average weekly earnings including overtime for all employees,621.24
2006-07,Nova Scotia,Average weekly earnings including overtime for all employees,673.54
2006-07,New Brunswick,Average weekly earnings including overtime for all employees,669.26
2006-07,Quebec,Average weekly earnings including overtime for all employees,707.21
2006-07,Ontario,Average weekly earnings including overtime for all employees,787.37
2006-07,Manitoba,Average weekly earnings including overtime for all employees,686.72
2006-07,Saskatchewan,Average weekly earnings including overtime for all employees,714.22
2006-07,Alberta,Average weekly earnings including overtime for all employees,820.25
2006-07,British Columbia,Average weekly earnings including overtime for all employees,744.45
2006-07,Yukon,Average weekly earnings including overtime for all employees,834.25
2006-07,Northwest Territories,Average weekly earnings including overtime for all employees,1024.8
2006-07,Nunavut,Average weekly earnings including overtime for all employees,1028.45
2006-08,Canada,Average weekly earnings including overtime for all employees,758.87
2006-08,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,707.01
2006-08,Prince Edward Island,Average weekly earnings including overtime for all employees,623.96
2006-08,Nova Scotia,Average weekly earnings including overtime for all employees,677.07
2006-08,New Brunswick,Average weekly earnings including overtime for all employees,671.68
2006-08,Quebec,Average weekly earnings including overtime for all employees,715.44
2006-08,Ontario,Average weekly earnings including overtime for all employees,790.05
2006-08,Manitoba,Average weekly earnings including overtime for all employees,685.83
2006-08,Saskatchewan,Average weekly earnings including overtime for all employees,711.39
2006-08,Alberta,Average weekly earnings including overtime for all employees,825.29
2006-08,British Columbia,Average weekly earnings including overtime for all employees,745.26
2006-08,Yukon,Average weekly earnings including overtime for all employees,838.81
2006-08,Northwest Territories,Average weekly earnings including overtime for all employees,1035.03
2006-08,Nunavut,Average weekly earnings including overtime for all employees,1022.68
2006-09,Canada,Average weekly earnings including overtime for all employees,757.15
2006-09,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,715.72
2006-09,Prince Edward Island,Average weekly earnings including overtime for all employees,631.79
2006-09,Nova Scotia,Average weekly earnings including overtime for all employees,678.43
2006-09,New Brunswick,Average weekly earnings including overtime for all employees,679.18
2006-09,Quebec,Average weekly earnings including overtime for all employees,707.79
2006-09,Ontario,Average weekly earnings including overtime for all employees,794.53
2006-09,Manitoba,Average weekly earnings including overtime for all employees,691.7
2006-09,Saskatchewan,Average weekly earnings including overtime for all employees,704.14
2006-09,Alberta,Average weekly earnings including overtime for all employees,819.75
2006-09,British Columbia,Average weekly earnings including overtime for all employees,740.87
2006-09,Yukon,Average weekly earnings including overtime for all employees,822.92
2006-09,Northwest Territories,Average weekly earnings including overtime for all employees,1019.17
2006-09,Nunavut,Average weekly earnings including overtime for all employees,1027.47
2006-10,Canada,Average weekly earnings including overtime for all employees,762.11
2006-10,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,714.27
2006-10,Prince Edward Island,Average weekly earnings including overtime for all employees,627.05
2006-10,Nova Scotia,Average weekly earnings including overtime for all employees,676.47
2006-10,New Brunswick,Average weekly earnings including overtime for all employees,679.4
2006-10,Quebec,Average weekly earnings including overtime for all employees,710.3
2006-10,Ontario,Average weekly earnings including overtime for all employees,796.51
2006-10,Manitoba,Average weekly earnings including overtime for all employees,692.29
2006-10,Saskatchewan,Average weekly earnings including overtime for all employees,715.63
2006-10,Alberta,Average weekly earnings including overtime for all employees,835.52
2006-10,British Columbia,Average weekly earnings including overtime for all employees,749.64
2006-10,Yukon,Average weekly earnings including overtime for all employees,843.7
2006-10,Northwest Territories,Average weekly earnings including overtime for all employees,1046.47
2006-10,Nunavut,Average weekly earnings including overtime for all employees,1026.9
2006-11,Canada,Average weekly earnings including overtime for all employees,760.4
2006-11,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,709.06
2006-11,Prince Edward Island,Average weekly earnings including overtime for all employees,629.12
2006-11,Nova Scotia,Average weekly earnings including overtime for all employees,680.81
2006-11,New Brunswick,Average weekly earnings including overtime for all employees,685.14
2006-11,Quebec,Average weekly earnings including overtime for all employees,718.1
2006-11,Ontario,Average weekly earnings including overtime for all employees,793.3
2006-11,Manitoba,Average weekly earnings including overtime for all employees,696.07
2006-11,Saskatchewan,Average weekly earnings including overtime for all employees,715.5
2006-11,Alberta,Average weekly earnings including overtime for all employees,823.91
2006-11,British Columbia,Average weekly earnings including overtime for all employees,743.12
2006-11,Yukon,Average weekly earnings including overtime for all employees,834.87
2006-11,Northwest Territories,Average weekly earnings including overtime for all employees,1014.74
2006-11,Nunavut,Average weekly earnings including overtime for all employees,994.58
2006-12,Canada,Average weekly earnings including overtime for all employees,772.6
2006-12,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,728.62
2006-12,Prince Edward Island,Average weekly earnings including overtime for all employees,635.21
2006-12,Nova Scotia,Average weekly earnings including overtime for all employees,681.69
2006-12,New Brunswick,Average weekly earnings including overtime for all employees,694.45
2006-12,Quebec,Average weekly earnings including overtime for all employees,722.61
2006-12,Ontario,Average weekly earnings including overtime for all employees,806.28
2006-12,Manitoba,Average weekly earnings including overtime for all employees,713.36
2006-12,Saskatchewan,Average weekly earnings including overtime for all employees,720.17
2006-12,Alberta,Average weekly earnings including overtime for all employees,847.28
2006-12,British Columbia,Average weekly earnings including overtime for all employees,760.42
2006-12,Yukon,Average weekly earnings including overtime for all employees,845.6
2006-12,Northwest Territories,Average weekly earnings including overtime for all employees,1044.79
2006-12,Nunavut,Average weekly earnings including overtime for all employees,1018.2
2007-01,Canada,Average weekly earnings including overtime for all employees,773.77
2007-01,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,730.62
2007-01,Prince Edward Island,Average weekly earnings including overtime for all employees,634.59
2007-01,Nova Scotia,Average weekly earnings including overtime for all employees,681.98
2007-01,New Brunswick,Average weekly earnings including overtime for all employees,692.86
2007-01,Quebec,Average weekly earnings including overtime for all employees,722.85
2007-01,Ontario,Average weekly earnings including overtime for all employees,806.1
2007-01,Manitoba,Average weekly earnings including overtime for all employees,707.32
2007-01,Saskatchewan,Average weekly earnings including overtime for all employees,727.66
2007-01,Alberta,Average weekly earnings including overtime for all employees,848.81
2007-01,British Columbia,Average weekly earnings including overtime for all employees,760.23
2007-01,Yukon,Average weekly earnings including overtime for all employees,842.53
2007-01,Northwest Territories,Average weekly earnings including overtime for all employees,1052.32
2007-01,Nunavut,Average weekly earnings including overtime for all employees,1042.3
2007-02,Canada,Average weekly earnings including overtime for all employees,770.86
2007-02,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,718.44
2007-02,Prince Edward Island,Average weekly earnings including overtime for all employees,637.51
2007-02,Nova Scotia,Average weekly earnings including overtime for all employees,686.01
2007-02,New Brunswick,Average weekly earnings including overtime for all employees,695.76
2007-02,Quebec,Average weekly earnings including overtime for all employees,727.32
2007-02,Ontario,Average weekly earnings including overtime for all employees,801.57
2007-02,Manitoba,Average weekly earnings including overtime for all employees,711.44
2007-02,Saskatchewan,Average weekly earnings including overtime for all employees,731.67
2007-02,Alberta,Average weekly earnings including overtime for all employees,839.69
2007-02,British Columbia,Average weekly earnings including overtime for all employees,752.17
2007-02,Yukon,Average weekly earnings including overtime for all employees,843.15
2007-02,Northwest Territories,Average weekly earnings including overtime for all employees,1045.7
2007-02,Nunavut,Average weekly earnings including overtime for all employees,1049.36
2007-03,Canada,Average weekly earnings including overtime for all employees,780.6
2007-03,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,728.97
2007-03,Prince Edward Island,Average weekly earnings including overtime for all employees,656.33
2007-03,Nova Scotia,Average weekly earnings including overtime for all employees,702.66
2007-03,New Brunswick,Average weekly earnings including overtime for all employees,705.68
2007-03,Quebec,Average weekly earnings including overtime for all employees,735.92
2007-03,Ontario,Average weekly earnings including overtime for all employees,812.79
2007-03,Manitoba,Average weekly earnings including overtime for all employees,721.26
2007-03,Saskatchewan,Average weekly earnings including overtime for all employees,741.74
2007-03,Alberta,Average weekly earnings including overtime for all employees,848.31
2007-03,British Columbia,Average weekly earnings including overtime for all employees,758.93
2007-03,Yukon,Average weekly earnings including overtime for all employees,846.22
2007-03,Northwest Territories,Average weekly earnings including overtime for all employees,1052.96
2007-03,Nunavut,Average weekly earnings including overtime for all employees,1074.16
2007-04,Canada,Average weekly earnings including overtime for all employees,781.42
2007-04,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,734.4
2007-04,Prince Edward Island,Average weekly earnings including overtime for all employees,640.19
2007-04,Nova Scotia,Average weekly earnings including overtime for all employees,690.52
2007-04,New Brunswick,Average weekly earnings including overtime for all employees,702.69
2007-04,Quebec,Average weekly earnings including overtime for all employees,732.38
2007-04,Ontario,Average weekly earnings including overtime for all employees,814.55
2007-04,Manitoba,Average weekly earnings including overtime for all employees,722.51
2007-04,Saskatchewan,Average weekly earnings including overtime for all employees,737.2
2007-04,Alberta,Average weekly earnings including overtime for all employees,853.97
2007-04,British Columbia,Average weekly earnings including overtime for all employees,762.27
2007-04,Yukon,Average weekly earnings including overtime for all employees,862.77
2007-04,Northwest Territories,Average weekly earnings including overtime for all employees,1075.51
2007-04,Nunavut,Average weekly earnings including overtime for all employees,1079.5
2007-05,Canada,Average weekly earnings including overtime for all employees,785.96
2007-05,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,725.63
2007-05,Prince Edward Island,Average weekly earnings including overtime for all employees,637.34
2007-05,Nova Scotia,Average weekly earnings including overtime for all employees,697.07
2007-05,New Brunswick,Average weekly earnings including overtime for all employees,710.58
2007-05,Quebec,Average weekly earnings including overtime for all employees,741.94
2007-05,Ontario,Average weekly earnings including overtime for all employees,817.01
2007-05,Manitoba,Average weekly earnings including overtime for all employees,722.33
2007-05,Saskatchewan,Average weekly earnings including overtime for all employees,747.88
2007-05,Alberta,Average weekly earnings including overtime for all employees,858.48
2007-05,British Columbia,Average weekly earnings including overtime for all employees,764.07
2007-05,Yukon,Average weekly earnings including overtime for all employees,872.78
2007-05,Northwest Territories,Average weekly earnings including overtime for all employees,1069.47
2007-05,Nunavut,Average weekly earnings including overtime for all employees,1059.85
2007-06,Canada,Average weekly earnings including overtime for all employees,790.68
2007-06,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,739.78
2007-06,Prince Edward Island,Average weekly earnings including overtime for all employees,644.14
2007-06,Nova Scotia,Average weekly earnings including overtime for all employees,700.22
2007-06,New Brunswick,Average weekly earnings including overtime for all employees,711.17
2007-06,Quebec,Average weekly earnings including overtime for all employees,736.48
2007-06,Ontario,Average weekly earnings including overtime for all employees,824.64
2007-06,Manitoba,Average weekly earnings including overtime for all employees,728.46
2007-06,Saskatchewan,Average weekly earnings including overtime for all employees,750.75
2007-06,Alberta,Average weekly earnings including overtime for all employees,873.12
2007-06,British Columbia,Average weekly earnings including overtime for all employees,774.25
2007-06,Yukon,Average weekly earnings including overtime for all employees,899.07
2007-06,Northwest Territories,Average weekly earnings including overtime for all employees,1069.6
2007-06,Nunavut,Average weekly earnings including overtime for all employees,1064.36
2007-07,Canada,Average weekly earnings including overtime for all employees,791.72
2007-07,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,738.03
2007-07,Prince Edward Island,Average weekly earnings including overtime for all employees,637.77
2007-07,Nova Scotia,Average weekly earnings including overtime for all employees,691.79
2007-07,New Brunswick,Average weekly earnings including overtime for all employees,702.42
2007-07,Quebec,Average weekly earnings including overtime for all employees,737.25
2007-07,Ontario,Average weekly earnings including overtime for all employees,824.49
2007-07,Manitoba,Average weekly earnings including overtime for all employees,728.54
2007-07,Saskatchewan,Average weekly earnings including overtime for all employees,750.73
2007-07,Alberta,Average weekly earnings including overtime for all employees,880.2
2007-07,British Columbia,Average weekly earnings including overtime for all employees,774.63
2007-07,Yukon,Average weekly earnings including overtime for all employees,885.32
2007-07,Northwest Territories,Average weekly earnings including overtime for all employees,1088.71
2007-07,Nunavut,Average weekly earnings including overtime for all employees,1092.65
2007-08,Canada,Average weekly earnings including overtime for all employees,789.25
2007-08,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,733.29
2007-08,Prince Edward Island,Average weekly earnings including overtime for all employees,644.87
2007-08,Nova Scotia,Average weekly earnings including overtime for all employees,697.75
2007-08,New Brunswick,Average weekly earnings including overtime for all employees,706.85
2007-08,Quebec,Average weekly earnings including overtime for all employees,737.73
2007-08,Ontario,Average weekly earnings including overtime for all employees,821.01
2007-08,Manitoba,Average weekly earnings including overtime for all employees,728.34
2007-08,Saskatchewan,Average weekly earnings including overtime for all employees,746.58
2007-08,Alberta,Average weekly earnings including overtime for all employees,871.65
2007-08,British Columbia,Average weekly earnings including overtime for all employees,769.7
2007-08,Yukon,Average weekly earnings including overtime for all employees,857.05
2007-08,Northwest Territories,Average weekly earnings including overtime for all employees,1070.33
2007-08,Nunavut,Average weekly earnings including overtime for all employees,1087.84
2007-09,Canada,Average weekly earnings including overtime for all employees,791.33
2007-09,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,742.35
2007-09,Prince Edward Island,Average weekly earnings including overtime for all employees,644.98
2007-09,Nova Scotia,Average weekly earnings including overtime for all employees,691.29
2007-09,New Brunswick,Average weekly earnings including overtime for all employees,706.03
2007-09,Quebec,Average weekly earnings including overtime for all employees,740.85
2007-09,Ontario,Average weekly earnings including overtime for all employees,821.6
2007-09,Manitoba,Average weekly earnings including overtime for all employees,727.59
2007-09,Saskatchewan,Average weekly earnings including overtime for all employees,760.18
2007-09,Alberta,Average weekly earnings including overtime for all employees,885.79
2007-09,British Columbia,Average weekly earnings including overtime for all employees,774.28
2007-09,Yukon,Average weekly earnings including overtime for all employees,874.12
2007-09,Northwest Territories,Average weekly earnings including overtime for all employees,1113.28
2007-09,Nunavut,Average weekly earnings including overtime for all employees,1078.66
2007-10,Canada,Average weekly earnings including overtime for all employees,793.89
2007-10,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,744.04
2007-10,Prince Edward Island,Average weekly earnings including overtime for all employees,643.74
2007-10,Nova Scotia,Average weekly earnings including overtime for all employees,691.46
2007-10,New Brunswick,Average weekly earnings including overtime for all employees,712.41
2007-10,Quebec,Average weekly earnings including overtime for all employees,738.24
2007-10,Ontario,Average weekly earnings including overtime for all employees,823.55
2007-10,Manitoba,Average weekly earnings including overtime for all employees,732.53
2007-10,Saskatchewan,Average weekly earnings including overtime for all employees,756.72
2007-10,Alberta,Average weekly earnings including overtime for all employees,890.53
2007-10,British Columbia,Average weekly earnings including overtime for all employees,776.26
2007-10,Yukon,Average weekly earnings including overtime for all employees,877.78
2007-10,Northwest Territories,Average weekly earnings including overtime for all employees,1103.09
2007-10,Nunavut,Average weekly earnings including overtime for all employees,1069.44
2007-11,Canada,Average weekly earnings including overtime for all employees,799.03
2007-11,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,744.01
2007-11,Prince Edward Island,Average weekly earnings including overtime for all employees,657.03
2007-11,Nova Scotia,Average weekly earnings including overtime for all employees,702.7
2007-11,New Brunswick,Average weekly earnings including overtime for all employees,717.74
2007-11,Quebec,Average weekly earnings including overtime for all employees,745.06
2007-11,Ontario,Average weekly earnings including overtime for all employees,831.64
2007-11,Manitoba,Average weekly earnings including overtime for all employees,741.82
2007-11,Saskatchewan,Average weekly earnings including overtime for all employees,760.39
2007-11,Alberta,Average weekly earnings including overtime for all employees,886.59
2007-11,British Columbia,Average weekly earnings including overtime for all employees,778.75
2007-11,Yukon,Average weekly earnings including overtime for all employees,877.1
2007-11,Northwest Territories,Average weekly earnings including overtime for all employees,1099.93
2007-11,Nunavut,Average weekly earnings including overtime for all employees,1068.58
2007-12,Canada,Average weekly earnings including overtime for all employees,798.33
2007-12,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,743.26
2007-12,Prince Edward Island,Average weekly earnings including overtime for all employees,653.86
2007-12,Nova Scotia,Average weekly earnings including overtime for all employees,697.13
2007-12,New Brunswick,Average weekly earnings including overtime for all employees,720.11
2007-12,Quebec,Average weekly earnings including overtime for all employees,747.52
2007-12,Ontario,Average weekly earnings including overtime for all employees,827.34
2007-12,Manitoba,Average weekly earnings including overtime for all employees,736.04
2007-12,Saskatchewan,Average weekly earnings including overtime for all employees,768.65
2007-12,Alberta,Average weekly earnings including overtime for all employees,892.89
2007-12,British Columbia,Average weekly earnings including overtime for all employees,778.91
2007-12,Yukon,Average weekly earnings including overtime for all employees,884.09
2007-12,Northwest Territories,Average weekly earnings including overtime for all employees,1100.25
2007-12,Nunavut,Average weekly earnings including overtime for all employees,1092.88
2008-01,Canada,Average weekly earnings including overtime for all employees,798.03
2008-01,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,742.89
2008-01,Prince Edward Island,Average weekly earnings including overtime for all employees,650.61
2008-01,Nova Scotia,Average weekly earnings including overtime for all employees,703.17
2008-01,New Brunswick,Average weekly earnings including overtime for all employees,714.69
2008-01,Quebec,Average weekly earnings including overtime for all employees,747.72
2008-01,Ontario,Average weekly earnings including overtime for all employees,828.4
2008-01,Manitoba,Average weekly earnings including overtime for all employees,729.9
2008-01,Saskatchewan,Average weekly earnings including overtime for all employees,760.03
2008-01,Alberta,Average weekly earnings including overtime for all employees,889.07
2008-01,British Columbia,Average weekly earnings including overtime for all employees,775.23
2008-01,Yukon,Average weekly earnings including overtime for all employees,873.03
2008-01,Northwest Territories,Average weekly earnings including overtime for all employees,1091.06
2008-01,Nunavut,Average weekly earnings including overtime for all employees,1085.91
2008-02,Canada,Average weekly earnings including overtime for all employees,803.1
2008-02,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,747.37
2008-02,Prince Edward Island,Average weekly earnings including overtime for all employees,651.97
2008-02,Nova Scotia,Average weekly earnings including overtime for all employees,703.44
2008-02,New Brunswick,Average weekly earnings including overtime for all employees,720.29
2008-02,Quebec,Average weekly earnings including overtime for all employees,742.61
2008-02,Ontario,Average weekly earnings including overtime for all employees,834.88
2008-02,Manitoba,Average weekly earnings including overtime for all employees,743.52
2008-02,Saskatchewan,Average weekly earnings including overtime for all employees,770.5
2008-02,Alberta,Average weekly earnings including overtime for all employees,904.91
2008-02,British Columbia,Average weekly earnings including overtime for all employees,783.12
2008-02,Yukon,Average weekly earnings including overtime for all employees,877.19
2008-02,Northwest Territories,Average weekly earnings including overtime for all employees,1103.04
2008-02,Nunavut,Average weekly earnings including overtime for all employees,1081.4
2008-03,Canada,Average weekly earnings including overtime for all employees,804.96
2008-03,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,754.0
2008-03,Prince Edward Island,Average weekly earnings including overtime for all employees,649.94
2008-03,Nova Scotia,Average weekly earnings including overtime for all employees,703.08
2008-03,New Brunswick,Average weekly earnings including overtime for all employees,718.69
2008-03,Quebec,Average weekly earnings including overtime for all employees,749.56
2008-03,Ontario,Average weekly earnings including overtime for all employees,833.01
2008-03,Manitoba,Average weekly earnings including overtime for all employees,740.82
2008-03,Saskatchewan,Average weekly earnings including overtime for all employees,775.44
2008-03,Alberta,Average weekly earnings including overtime for all employees,910.17
2008-03,British Columbia,Average weekly earnings including overtime for all employees,786.07
